,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
6046,2020-03-28,28,3,2020,153,9,Indonesia,ID,IDN,267663435.0,Asia
6047,2020-03-27,27,3,2020,103,20,Indonesia,ID,IDN,267663435.0,Asia
6048,2020-03-26,26,3,2020,104,3,Indonesia,ID,IDN,267663435.0,Asia
6049,2020-03-25,25,3,2020,107,6,Indonesia,ID,IDN,267663435.0,Asia
6050,2020-03-24,24,3,2020,65,1,Indonesia,ID,IDN,267663435.0,Asia
6051,2020-03-23,23,3,2020,64,10,Indonesia,ID,IDN,267663435.0,Asia
6052,2020-03-22,22,3,2020,141,13,Indonesia,ID,IDN,267663435.0,Asia
6053,2020-03-21,21,3,2020,82,6,Indonesia,ID,IDN,267663435.0,Asia
6054,2020-03-20,20,3,2020,55,14,Indonesia,ID,IDN,267663435.0,Asia
6055,2020-03-19,19,3,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6056,2020-03-18,18,3,2020,38,0,Indonesia,ID,IDN,267663435.0,Asia
6057,2020-03-17,17,3,2020,17,0,Indonesia,ID,IDN,267663435.0,Asia
6058,2020-03-16,16,3,2020,21,1,Indonesia,ID,IDN,267663435.0,Asia
6059,2020-03-15,15,3,2020,27,0,Indonesia,ID,IDN,267663435.0,Asia
6060,2020-03-14,14,3,2020,35,3,Indonesia,ID,IDN,267663435.0,Asia
6061,2020-03-12,12,3,2020,15,1,Indonesia,ID,IDN,267663435.0,Asia
6062,2020-03-11,11,3,2020,13,0,Indonesia,ID,IDN,267663435.0,Asia
6063,2020-03-09,9,3,2020,2,0,Indonesia,ID,IDN,267663435.0,Asia
6064,2020-03-07,7,3,2020,2,0,Indonesia,ID,IDN,267663435.0,Asia
6065,2020-03-02,2,3,2020,2,0,Indonesia,ID,IDN,267663435.0,Asia
6066,2020-03-01,1,3,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6067,2020-02-29,29,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6068,2020-02-28,28,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6069,2020-02-27,27,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6070,2020-02-26,26,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6071,2020-02-25,25,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6072,2020-02-24,24,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6073,2020-02-23,23,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6074,2020-02-22,22,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6075,2020-02-21,21,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6076,2020-02-20,20,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6077,2020-02-19,19,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6078,2020-02-18,18,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6079,2020-02-17,17,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6080,2020-02-16,16,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6081,2020-02-15,15,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6082,2020-02-14,14,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6083,2020-02-13,13,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6084,2020-02-12,12,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6085,2020-02-11,11,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6086,2020-02-10,10,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6087,2020-02-09,9,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6088,2020-02-08,8,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6089,2020-02-07,7,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6090,2020-02-06,6,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6091,2020-02-05,5,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6092,2020-02-04,4,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6093,2020-02-03,3,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6094,2020-02-02,2,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6095,2020-02-01,1,2,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6096,2020-01-31,31,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6097,2020-01-30,30,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6098,2020-01-29,29,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6099,2020-01-28,28,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6100,2020-01-27,27,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6101,2020-01-26,26,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6102,2020-01-25,25,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6103,2020-01-24,24,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6104,2020-01-23,23,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6105,2020-01-22,22,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6106,2020-01-21,21,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6107,2020-01-20,20,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6108,2020-01-19,19,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6109,2020-01-18,18,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6110,2020-01-17,17,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6111,2020-01-16,16,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6112,2020-01-15,15,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6113,2020-01-14,14,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6114,2020-01-13,13,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6115,2020-01-12,12,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6116,2020-01-11,11,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6117,2020-01-10,10,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6118,2020-01-09,9,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6119,2020-01-08,8,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6120,2020-01-07,7,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6121,2020-01-06,6,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6122,2020-01-05,5,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6123,2020-01-04,4,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6124,2020-01-03,3,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6125,2020-01-02,2,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6126,2020-01-01,1,1,2020,0,0,Indonesia,ID,IDN,267663435.0,Asia
6127,2019-12-31,31,12,2019,0,0,Indonesia,ID,IDN,267663435.0,Asia
6128,2020-04-29,29,4,2020,1112,71,Iran,IR,IRN,81800269.0,Asia
6129,2020-04-28,28,4,2020,991,96,Iran,IR,IRN,81800269.0,Asia
6130,2020-04-27,27,4,2020,1153,60,Iran,IR,IRN,81800269.0,Asia
6131,2020-04-26,26,4,2020,1134,76,Iran,IR,IRN,81800269.0,Asia
6132,2020-04-25,25,4,2020,1168,93,Iran,IR,IRN,81800269.0,Asia
6133,2020-04-24,24,4,2020,1030,90,Iran,IR,IRN,81800269.0,Asia
6134,2020-04-23,23,4,2020,1194,94,Iran,IR,IRN,81800269.0,Asia
6135,2020-04-22,22,4,2020,1297,88,Iran,IR,IRN,81800269.0,Asia
6136,2020-04-21,21,4,2020,1294,91,Iran,IR,IRN,81800269.0,Asia
6137,2020-04-20,20,4,2020,1343,87,Iran,IR,IRN,81800269.0,Asia
6138,2020-04-19,19,4,2020,1374,73,Iran,IR,IRN,81800269.0,Asia
6139,2020-04-18,18,4,2020,1499,89,Iran,IR,IRN,81800269.0,Asia
6140,2020-04-17,17,4,2020,1606,92,Iran,IR,IRN,81800269.0,Asia
6141,2020-04-16,16,4,2020,1512,94,Iran,IR,IRN,81800269.0,Asia
6142,2020-04-15,15,4,2020,1574,98,Iran,IR,IRN,81800269.0,Asia
6143,2020-04-14,14,4,2020,1617,111,Iran,IR,IRN,81800269.0,Asia
6144,2020-04-13,13,4,2020,1657,117,Iran,IR,IRN,81800269.0,Asia
6145,2020-04-12,12,4,2020,1837,125,Iran,IR,IRN,81800269.0,Asia
6146,2020-04-11,11,4,2020,1972,122,Iran,IR,IRN,81800269.0,Asia
6147,2020-04-10,10,4,2020,1634,117,Iran,IR,IRN,81800269.0,Asia
6148,2020-04-09,9,4,2020,1997,121,Iran,IR,IRN,81800269.0,Asia
6149,2020-04-08,8,4,2020,2089,133,Iran,IR,IRN,81800269.0,Asia
6150,2020-04-07,7,4,2020,2274,136,Iran,IR,IRN,81800269.0,Asia
6151,2020-04-06,6,4,2020,2483,151,Iran,IR,IRN,81800269.0,Asia
6152,2020-04-05,5,4,2020,5275,292,Iran,IR,IRN,81800269.0,Asia
6153,2020-04-04,4,4,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6154,2020-04-03,3,4,2020,2875,124,Iran,IR,IRN,81800269.0,Asia
6155,2020-04-02,2,4,2020,2987,138,Iran,IR,IRN,81800269.0,Asia
6156,2020-04-01,1,4,2020,3111,141,Iran,IR,IRN,81800269.0,Asia
6157,2020-03-31,31,3,2020,3186,117,Iran,IR,IRN,81800269.0,Asia
6158,2020-03-30,30,3,2020,2901,123,Iran,IR,IRN,81800269.0,Asia
6159,2020-03-29,29,3,2020,3076,139,Iran,IR,IRN,81800269.0,Asia
6160,2020-03-28,28,3,2020,2926,144,Iran,IR,IRN,81800269.0,Asia
6161,2020-03-27,27,3,2020,2389,157,Iran,IR,IRN,81800269.0,Asia
6162,2020-03-26,26,3,2020,2206,143,Iran,IR,IRN,81800269.0,Asia
6163,2020-03-25,25,3,2020,1762,122,Iran,IR,IRN,81800269.0,Asia
6164,2020-03-24,24,3,2020,1411,127,Iran,IR,IRN,81800269.0,Asia
6165,2020-03-23,23,3,2020,1028,129,Iran,IR,IRN,81800269.0,Asia
6166,2020-03-22,22,3,2020,966,123,Iran,IR,IRN,81800269.0,Asia
6167,2020-03-21,21,3,2020,1237,149,Iran,IR,IRN,81800269.0,Asia
6168,2020-03-20,20,3,2020,1046,149,Iran,IR,IRN,81800269.0,Asia
6169,2020-03-19,19,3,2020,1192,147,Iran,IR,IRN,81800269.0,Asia
6170,2020-03-18,18,3,2020,1178,135,Iran,IR,IRN,81800269.0,Asia
6171,2020-03-17,17,3,2020,1053,129,Iran,IR,IRN,81800269.0,Asia
6172,2020-03-16,16,3,2020,1209,113,Iran,IR,IRN,81800269.0,Asia
6173,2020-03-15,15,3,2020,1365,97,Iran,IR,IRN,81800269.0,Asia
6174,2020-03-14,14,3,2020,1289,85,Iran,IR,IRN,81800269.0,Asia
6175,2020-03-13,13,3,2020,1075,75,Iran,IR,IRN,81800269.0,Asia
6176,2020-03-12,12,3,2020,958,63,Iran,IR,IRN,81800269.0,Asia
6177,2020-03-11,11,3,2020,881,54,Iran,IR,IRN,81800269.0,Asia
6178,2020-03-10,10,3,2020,595,43,Iran,IR,IRN,81800269.0,Asia
6179,2020-03-09,9,3,2020,743,49,Iran,IR,IRN,81800269.0,Asia
6180,2020-03-08,8,3,2020,1076,21,Iran,IR,IRN,81800269.0,Asia
6181,2020-03-07,7,3,2020,1234,17,Iran,IR,IRN,81800269.0,Asia
6182,2020-03-06,6,3,2020,591,15,Iran,IR,IRN,81800269.0,Asia
6183,2020-03-05,5,3,2020,586,15,Iran,IR,IRN,81800269.0,Asia
6184,2020-03-04,4,3,2020,835,11,Iran,IR,IRN,81800269.0,Asia
6185,2020-03-03,3,3,2020,523,12,Iran,IR,IRN,81800269.0,Asia
6186,2020-03-02,2,3,2020,385,11,Iran,IR,IRN,81800269.0,Asia
6187,2020-03-01,1,3,2020,205,9,Iran,IR,IRN,81800269.0,Asia
6188,2020-02-29,29,2,2020,143,8,Iran,IR,IRN,81800269.0,Asia
6189,2020-02-28,28,2,2020,106,7,Iran,IR,IRN,81800269.0,Asia
6190,2020-02-27,27,2,2020,44,4,Iran,IR,IRN,81800269.0,Asia
6191,2020-02-26,26,2,2020,34,3,Iran,IR,IRN,81800269.0,Asia
6192,2020-02-25,25,2,2020,18,4,Iran,IR,IRN,81800269.0,Asia
6193,2020-02-24,24,2,2020,15,3,Iran,IR,IRN,81800269.0,Asia
6194,2020-02-23,23,2,2020,10,1,Iran,IR,IRN,81800269.0,Asia
6195,2020-02-22,22,2,2020,13,2,Iran,IR,IRN,81800269.0,Asia
6196,2020-02-21,21,2,2020,3,0,Iran,IR,IRN,81800269.0,Asia
6197,2020-02-20,20,2,2020,2,2,Iran,IR,IRN,81800269.0,Asia
6198,2020-02-19,19,2,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6199,2020-02-18,18,2,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6200,2020-02-17,17,2,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6201,2020-02-16,16,2,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6202,2020-02-15,15,2,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6203,2020-02-14,14,2,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6204,2020-02-13,13,2,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6205,2020-02-12,12,2,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6206,2020-02-11,11,2,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6207,2020-02-10,10,2,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6208,2020-02-09,9,2,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6209,2020-02-08,8,2,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6210,2020-02-07,7,2,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6211,2020-02-06,6,2,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6212,2020-02-05,5,2,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6213,2020-02-04,4,2,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6214,2020-02-03,3,2,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6215,2020-02-02,2,2,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6216,2020-02-01,1,2,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6217,2020-01-31,31,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6218,2020-01-30,30,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6219,2020-01-29,29,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6220,2020-01-28,28,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6221,2020-01-27,27,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6222,2020-01-26,26,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6223,2020-01-25,25,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6224,2020-01-24,24,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6225,2020-01-23,23,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6226,2020-01-22,22,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6227,2020-01-21,21,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6228,2020-01-20,20,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6229,2020-01-19,19,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6230,2020-01-18,18,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6231,2020-01-17,17,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6232,2020-01-16,16,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6233,2020-01-15,15,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6234,2020-01-14,14,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6235,2020-01-13,13,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6236,2020-01-12,12,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6237,2020-01-11,11,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6238,2020-01-10,10,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6239,2020-01-09,9,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6240,2020-01-08,8,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6241,2020-01-07,7,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6242,2020-01-06,6,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6243,2020-01-05,5,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6244,2020-01-04,4,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6245,2020-01-03,3,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6246,2020-01-02,2,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6247,2020-01-01,1,1,2020,0,0,Iran,IR,IRN,81800269.0,Asia
6248,2019-12-31,31,12,2019,0,0,Iran,IR,IRN,81800269.0,Asia
6249,2020-04-29,29,4,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6250,2020-04-28,28,4,2020,27,1,Iraq,IQ,IRQ,38433600.0,Asia
6251,2020-04-27,27,4,2020,57,1,Iraq,IQ,IRQ,38433600.0,Asia
6252,2020-04-26,26,4,2020,55,0,Iraq,IQ,IRQ,38433600.0,Asia
6253,2020-04-25,25,4,2020,31,3,Iraq,IQ,IRQ,38433600.0,Asia
6254,2020-04-24,24,4,2020,75,0,Iraq,IQ,IRQ,38433600.0,Asia
6255,2020-04-23,23,4,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6256,2020-04-22,22,4,2020,28,1,Iraq,IQ,IRQ,38433600.0,Asia
6257,2020-04-21,21,4,2020,35,0,Iraq,IQ,IRQ,38433600.0,Asia
6258,2020-04-20,20,4,2020,57,1,Iraq,IQ,IRQ,38433600.0,Asia
6259,2020-04-19,19,4,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6260,2020-04-18,18,4,2020,48,1,Iraq,IQ,IRQ,38433600.0,Asia
6261,2020-04-17,17,4,2020,19,1,Iraq,IQ,IRQ,38433600.0,Asia
6262,2020-04-16,16,4,2020,15,1,Iraq,IQ,IRQ,38433600.0,Asia
6263,2020-04-15,15,4,2020,22,0,Iraq,IQ,IRQ,38433600.0,Asia
6264,2020-04-14,14,4,2020,26,2,Iraq,IQ,IRQ,38433600.0,Asia
6265,2020-04-13,13,4,2020,34,4,Iraq,IQ,IRQ,38433600.0,Asia
6266,2020-04-12,12,4,2020,39,2,Iraq,IQ,IRQ,38433600.0,Asia
6267,2020-04-11,11,4,2020,47,1,Iraq,IQ,IRQ,38433600.0,Asia
6268,2020-04-10,10,4,2020,30,0,Iraq,IQ,IRQ,38433600.0,Asia
6269,2020-04-09,9,4,2020,171,5,Iraq,IQ,IRQ,38433600.0,Asia
6270,2020-04-08,8,4,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6271,2020-04-07,7,4,2020,70,3,Iraq,IQ,IRQ,38433600.0,Asia
6272,2020-04-06,6,4,2020,83,5,Iraq,IQ,IRQ,38433600.0,Asia
6273,2020-04-05,5,4,2020,106,2,Iraq,IQ,IRQ,38433600.0,Asia
6274,2020-04-04,4,4,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6275,2020-04-03,3,4,2020,78,4,Iraq,IQ,IRQ,38433600.0,Asia
6276,2020-04-02,2,4,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6277,2020-04-01,1,4,2020,64,4,Iraq,IQ,IRQ,38433600.0,Asia
6278,2020-03-31,31,3,2020,83,4,Iraq,IQ,IRQ,38433600.0,Asia
6279,2020-03-30,30,3,2020,41,0,Iraq,IQ,IRQ,38433600.0,Asia
6280,2020-03-29,29,3,2020,48,2,Iraq,IQ,IRQ,38433600.0,Asia
6281,2020-03-28,28,3,2020,76,4,Iraq,IQ,IRQ,38433600.0,Asia
6282,2020-03-27,27,3,2020,36,7,Iraq,IQ,IRQ,38433600.0,Asia
6283,2020-03-26,26,3,2020,30,2,Iraq,IQ,IRQ,38433600.0,Asia
6284,2020-03-25,25,3,2020,50,4,Iraq,IQ,IRQ,38433600.0,Asia
6285,2020-03-24,24,3,2020,33,3,Iraq,IQ,IRQ,38433600.0,Asia
6286,2020-03-23,23,3,2020,19,3,Iraq,IQ,IRQ,38433600.0,Asia
6287,2020-03-22,22,3,2020,21,3,Iraq,IQ,IRQ,38433600.0,Asia
6288,2020-03-21,21,3,2020,16,2,Iraq,IQ,IRQ,38433600.0,Asia
6289,2020-03-20,20,3,2020,13,0,Iraq,IQ,IRQ,38433600.0,Asia
6290,2020-03-19,19,3,2020,10,1,Iraq,IQ,IRQ,38433600.0,Asia
6291,2020-03-18,18,3,2020,30,2,Iraq,IQ,IRQ,38433600.0,Asia
6292,2020-03-17,17,3,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6293,2020-03-16,16,3,2020,39,0,Iraq,IQ,IRQ,38433600.0,Asia
6294,2020-03-15,15,3,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6295,2020-03-14,14,3,2020,11,1,Iraq,IQ,IRQ,38433600.0,Asia
6296,2020-03-13,13,3,2020,4,0,Iraq,IQ,IRQ,38433600.0,Asia
6297,2020-03-12,12,3,2020,9,2,Iraq,IQ,IRQ,38433600.0,Asia
6298,2020-03-11,11,3,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6299,2020-03-09,9,3,2020,7,4,Iraq,IQ,IRQ,38433600.0,Asia
6300,2020-03-08,8,3,2020,16,0,Iraq,IQ,IRQ,38433600.0,Asia
6301,2020-03-06,6,3,2020,7,2,Iraq,IQ,IRQ,38433600.0,Asia
6302,2020-03-05,5,3,2020,5,0,Iraq,IQ,IRQ,38433600.0,Asia
6303,2020-03-04,4,3,2020,5,0,Iraq,IQ,IRQ,38433600.0,Asia
6304,2020-03-03,3,3,2020,2,0,Iraq,IQ,IRQ,38433600.0,Asia
6305,2020-03-02,2,3,2020,6,0,Iraq,IQ,IRQ,38433600.0,Asia
6306,2020-03-01,1,3,2020,6,0,Iraq,IQ,IRQ,38433600.0,Asia
6307,2020-02-29,29,2,2020,1,0,Iraq,IQ,IRQ,38433600.0,Asia
6308,2020-02-28,28,2,2020,1,0,Iraq,IQ,IRQ,38433600.0,Asia
6309,2020-02-27,27,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6310,2020-02-26,26,2,2020,4,0,Iraq,IQ,IRQ,38433600.0,Asia
6311,2020-02-25,25,2,2020,1,0,Iraq,IQ,IRQ,38433600.0,Asia
6312,2020-02-24,24,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6313,2020-02-23,23,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6314,2020-02-22,22,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6315,2020-02-21,21,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6316,2020-02-20,20,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6317,2020-02-19,19,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6318,2020-02-18,18,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6319,2020-02-17,17,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6320,2020-02-16,16,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6321,2020-02-15,15,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6322,2020-02-14,14,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6323,2020-02-13,13,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6324,2020-02-12,12,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6325,2020-02-11,11,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6326,2020-02-10,10,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6327,2020-02-09,9,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6328,2020-02-08,8,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6329,2020-02-07,7,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6330,2020-02-06,6,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6331,2020-02-05,5,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6332,2020-02-04,4,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6333,2020-02-03,3,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6334,2020-02-02,2,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6335,2020-02-01,1,2,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6336,2020-01-31,31,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6337,2020-01-30,30,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6338,2020-01-29,29,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6339,2020-01-28,28,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6340,2020-01-27,27,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6341,2020-01-26,26,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6342,2020-01-25,25,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6343,2020-01-24,24,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6344,2020-01-23,23,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6345,2020-01-22,22,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6346,2020-01-21,21,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6347,2020-01-20,20,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6348,2020-01-19,19,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6349,2020-01-18,18,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6350,2020-01-17,17,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6351,2020-01-16,16,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6352,2020-01-15,15,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6353,2020-01-14,14,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6354,2020-01-13,13,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6355,2020-01-12,12,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6356,2020-01-11,11,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6357,2020-01-10,10,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6358,2020-01-09,9,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6359,2020-01-08,8,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6360,2020-01-07,7,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6361,2020-01-06,6,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6362,2020-01-05,5,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
6363,2020-01-04,4,1,2020,0,0,Iraq,IQ,IRQ,38433600.0,Asia
