,国名,date,value,data_name
319,オーストリア,2003-04-01,977.0,tourist_num
320,ポルトガル,2003-04-01,357.0,tourist_num
321,アイルランド,2003-04-01,810.0,tourist_num
322,アフリカ計,2003-04-01,1154.0,tourist_num
323,北アメリカ計,2003-04-01,55193.0,tourist_num
324,米国,2003-04-01,45911.0,tourist_num
325,ポーランド,2003-04-01,337.0,tourist_num
326,総数,2003-04-01,-23.094767983630803,YoY
327,英国,2003-04-01,17783.0,tourist_num
328,トルコ,2003-04-01,407.0,tourist_num
329,ニュージーランド,2003-04-01,2800.0,tourist_num
330,ニュージーランド,2003-04-01,-7.223326706428097,YoY
331,ブラジル,2003-04-01,733.0,tourist_num
332,南アメリカ計,2003-04-01,1625.0,tourist_num
333,総数,2003-04-01,354054.0,tourist_num
334,アジア計,2003-04-01,228518.0,tourist_num
335,韓国,2003-04-01,87477.0,tourist_num
336,中国,2003-04-01,42706.0,tourist_num
337,ヨーロッパ計,2003-04-01,52526.0,tourist_num
338,台湾,2003-04-01,46418.0,tourist_num
339,タイ,2003-04-01,7836.0,tourist_num
340,シンガポール,2003-04-01,3259.0,tourist_num
341,マレーシア,2003-04-01,4743.0,tourist_num
342,インドネシア,2003-04-01,3936.0,tourist_num
343,フィリピン,2003-04-01,12196.0,tourist_num
344,ベトナム,2003-04-01,1483.0,tourist_num
345,インド,2003-04-01,2884.0,tourist_num
346,イスラエル,2003-04-01,743.0,tourist_num
347,香港,2003-04-01,10703.0,tourist_num
348,無国籍・その他,2003-04-01,-51.630434782608695,YoY
349,豪州,2003-04-01,11959.0,tourist_num
350,無国籍・その他,2003-04-01,89.0,tourist_num
351,オセアニア計,2003-04-01,14949.0,tourist_num
352,スペイン,2003-05-01,944.0,tourist_num
353,ロシア,2003-05-01,3675.0,tourist_num
354,イタリア,2003-05-01,2202.0,tourist_num
355,ドイツ,2003-05-01,7005.0,tourist_num
356,フランス,2003-05-01,5762.0,tourist_num
357,英国,2003-05-01,14198.0,tourist_num
358,ヨーロッパ計,2003-05-01,46446.0,tourist_num
359,トルコ,2003-05-01,470.0,tourist_num
360,アジア計,2003-05-01,-38.63779784571864,YoY
361,総数,2003-05-01,-34.19893874405125,YoY
362,ベトナム,2003-05-01,928.0,tourist_num
363,フィリピン,2003-05-01,10988.0,tourist_num
364,インドネシア,2003-05-01,4989.0,tourist_num
365,マレーシア,2003-05-01,3685.0,tourist_num
366,シンガポール,2003-05-01,2845.0,tourist_num
367,タイ,2003-05-01,5342.0,tourist_num
368,香港,2003-05-01,11195.0,tourist_num
369,台湾,2003-05-01,16983.0,tourist_num
370,中国,2003-05-01,11280.0,tourist_num
371,インド,2003-05-01,4164.0,tourist_num
372,イスラエル,2003-05-01,697.0,tourist_num
373,オランダ,2003-05-01,1980.0,tourist_num
374,ベルギー,2003-05-01,782.0,tourist_num
375,無国籍・その他,2003-05-01,65.0,tourist_num
376,ニュージーランド,2003-05-01,2462.0,tourist_num
377,豪州,2003-05-01,12420.0,tourist_num
378,オセアニア計,2003-05-01,15185.0,tourist_num
379,ブラジル,2003-05-01,644.0,tourist_num
380,南アメリカ計,2003-05-01,1634.0,tourist_num
381,メキシコ,2003-05-01,442.0,tourist_num
382,カナダ,2003-05-01,7499.0,tourist_num
383,スイス,2003-05-01,1222.0,tourist_num
384,米国,2003-05-01,46380.0,tourist_num
385,アフリカ計,2003-05-01,1403.0,tourist_num
386,アイルランド,2003-05-01,722.0,tourist_num
387,ポルトガル,2003-05-01,252.0,tourist_num
388,オーストリア,2003-05-01,729.0,tourist_num
389,ノルウェー,2003-05-01,654.0,tourist_num
390,デンマーク,2003-05-01,846.0,tourist_num
391,ポーランド,2003-05-01,483.0,tourist_num
392,フィンランド,2003-05-01,785.0,tourist_num
